EVTDESC_TOG_600;You have sent out summons to all of your vassals for the blot. Those that have been baptized or profess to follow the teachings of the Prophet will have to offer gold to be exempted from this magnificent feast.;;;;;;;;;;;Âû ðàçîñëàëè ïðèãëàøåíèÿ âñåì ñâîèì âàññàëàì íà Áëîò. Òåì, ÷òî áûëè êðåùåíû èëè ñëåäóþò ó÷åíèþ Ïðîðîêà, ïðèä¸òñÿ çàïëàòèòü çîëîòîì çà îñâîáîæäåíèå îò ýòîãî âåëèêîëåïíîãî ïðàçäíèêà.;;x
EVTDESC_TOG_601;Your wise liege, [From.GetTitledFirstName], has summoned you and [From.GetHerHis] other vassals to a blot. There you will worship and give sacrifice to the gods before taking part in a great feast where you drink to their name.;;;;;;;;;;;[From.GetHersHis] Ìèëîñòü, [From.GetTitledFirstName], âûçûâàåò Âàñ, è äðóãèõ ñâîèõ âàññàëîâ íà Áëîò. Òàì Âû ïîêëîíèòåñü è ïðèíåñ¸òå æåðòâû áîãàì, ïðåæäå ÷åì ïðèíÿòü ó÷àñòèå â áîëüøîì ïðàçäíèêå, ãäå Âû áóäåòå ïèòü âî èìÿ áîãîâ.;;x
EVTDESC_TOG_602;Your liege, [From.GetTitledFirstName], remains trapped in [From.GetHerHis] heathen ways, and now [From.GetSheHe] has summoned all of [From.GetHerHis] vassals to a blot where [From.GetSheHe] intends to give sacrifice to [From.GetHerHis] pagan gods. Since you do not practise their heathen religion, you will be expected to contribute gold in order to be exempted from this ceremony.;;;;;;;;;;;[From.GetHersHis] Ìèëîñòü, [From.GetTitledFirstName], ïðåáûâàåò â çàáëóæäåíèè, è ñåé÷àñ [From.GetSheHe] âûçûâàåò âñåõ ñâîèõ âàññàëîâ íà Áëîò, ãäå [From.GetSheHe] ñîáèðàåòñÿ âîçíåñòè æåðòâû äëÿ ñâîèõ ÿçû÷åñêèõ áîãîâ. Êîëü ñêîðî Âû íå èñïîâåäóåòå ÿçû÷åñêóþ âåðó, Âàì íàäëåæèò ïëàòèòü çîëîòîì ðàäè îñâîáîæäåíèÿ îò ýòîé öåðåìîíèè.;;x
EVTDESC_TOG_603;[From.GetTitledFirstName], your vassal, is stubborn in [From.GetHerHis] ways and speaks only of the mercy of [From.Religion.GetRandomGodNameCap], but [From.GetSheHe] has wisely decided to offer you some gold to be exempted from the blot.;;;;;;;;;;;[From.GetTitledFirstName], Âàø âàññàë, óïîðñòâóåò â ñâîèõ óáåæäåíèÿõ, íî [From.GetSheHe] ìóäðî ïðåäëàãàåò Âàì íåìíîãî çîëîòà çà îñâîáîæäåíèå îò Áëîòà.;;x
EVTDESC_TOG_604;The guests have arrived, and the time has come for the blot to begin! You gather outside the temple, and start by offering animals as sacrifice to the gods. While their meat is prepared for the feast that is to follow, the blood is sprinkled on statues of Odin, Thor, Freyr and the other gods, as well as on the worshipers themselves.;;;;;;;;;;;Ãîñòè ïðèáûëè, è íàñòàëî âðåìÿ íà÷àòü Áëîò! Âû ñîáðàëèñü ó õðàìà, è ïðèñòóïèëè, ïðåäëàãàÿ æèâîòíûõ â æåðòâó áîãàì. Â òî âðåìÿ, êàê èõ ìÿñî ãîòîâèòñÿ äëÿ ïðåäñòîÿùåãî ïðàçäíèêà, êðîâü îêðîïëÿåò ñòàòóè Îäèíà, Òîðà, Ôðåéðà è äðóãèõ áîãîâ, à òàêæå ñàìèõ âåðóþùèõ.;;x
EVTDESC_TOG_605;The time has come for the blot held by [From.GetTitledFirstName] to begin! You gather outside the temple, and start by offering animals as sacrifice to the gods. While their meat is prepared for the feast that is to follow, the blood is sprinkled on statues of Odin, Thor, Freyr and the other gods, as well as on the worshipers themselves.;;;;;;;;;;;Ïðèøëî âðåìÿ íà÷àòü Áëîò, êîòîðûé îðãàíèçóåò [From.GetTitledFirstName]! Âû ñîáðàëèñü ó õðàìà, è ïðèñòóïèëè, ïðåäëàãàÿ æèâîòíûõ â æåðòâó áîãàì. Â òî âðåìÿ, êàê èõ ìÿñî ãîòîâèòñÿ äëÿ ïðåäñòîÿùåãî ïðàçäíèêà, êðîâü îêðîïëÿåò ñòàòóè Îäèíà, Òîðà, Ôðåéðà è äðóãèõ áîãîâ, à òàêæå ñàìèõ âåðóþùèõ.;;x
EVTDESC_TOG_606;Although you have been told little, the noise from outside your dungeon is enough to make it clear that your captor, [Root.Host.GetTitledFirstName] is holding a blot where [Root.Host.GetSheHe] will offer sacrifice in worship of [Root.Host.GetHerHis] gods. Guards burst inside your cell and drag you away to the gallows outside the local temple... ;;;;;;;;;;;Õîòü Âàì ñêàçàëè íåìíîãî, øóì ñíàðóæè Âàøåãî ïîäçåìåëüå óêàçûâàåò íà òî, ÷òî Âàø ïîõèòèòåëü, [Root.Host.GetTitledFirstName] äåðæèò Áëîò, ãäå [Root.Host.GetSheHe] áóäåò ïðèíîñèòü æåðòâó â ïîêëîíåíèè ñâîèì ñòàðûì áîãàì. Ñòðàæíèêè âîðâàëàñü âíóòðü êàìåðû, è ïîòàùèëè Âàñ íà âèñåëèöó çà ïðåäåëû ìåñòíîãî õðàìà...;;x
EVTDESC_TOG_610;[From.GetTitledFirstName] is brought up from your dungeons and escorted to the temple. A noose is placed around [From.GetHerHis] neck and the rope is thrown over a sturdy branch of a nearby oak. A small yellow pool forms at [From.GetFirstName]'s feet.;;;;;;;;;;;[From.GetTitledFirstName] âûâåäåí[From.GetEndA] èç Âàøåãî ïîäçåìåëüÿ â õðàì. Ïåòëÿ çàòÿíóòà íà [From.GetHersHis] øåå, è âåð¸âêà ïåðåêèíóòà ÷åðåç ïðî÷íóþ âåòêó ñîñåäíåãî äóáà. Ìàëåíüêàÿ æåëòàÿ ëóæà îáðàçóåòñÿ ïîä [From.GetHersHis] íîãàìè.;;x
EVTDESC_TOG_611;[From.GetTitledFirstName] is brought up from your dungeons and escorted to the temple. As the noose is placed around [From.GetHerHis] neck, [From.GetSheHe] steadies [From.GetHerselfHimself] and murmurs several passages that you recognize as being from the Christian holy book.;;;;;;;;;;;[From.GetTitledFirstName] âûâåäåí[From.GetEndA] èç Âàøåãî ïîäçåìåëüÿ â õðàì. Ïåòëÿ çàòÿíóòà íà [From.GetHersHis] øåå, [From.GetSheHe] ñîáèðàåòñÿ ñ ñèëàìè è âûêðèêèâàåò íåñêîëüêî ôðàç. Âû âñïîìíèëè, ÷òî ýòî èç õðèñòèàíñêîé ñâÿùåííîé êíèãè.;;x
EVTDESC_TOG_612;[From.GetTitledFirstName] is brought up from your dungeons and escorted to the temple. Your guards place the noose around [From.GetHerHis] neck while [From.GetSheHe] murmurs a passage with closed eyes from the Mohammedan holy book.;;;;;;;;;;;[From.GetTitledFirstName] âûâåäåí[From.GetEndA] èç Âàøåãî ïîäçåìåëüÿ â õðàì. Âàøè ñòðàæíèêè íàêèíóëè ïåòëþ íà [From.GetHersHis] øåþ, à [From.GetSheHe] âûêðèêèâàåò ñ çàêðûòûìè ãëàçàìè îòðûâîê èç ìóñóëüìàíñêîé ñâÿùåííîé êíèãè.;;x
EVTDESC_TOG_613;Your brother, [From.GetTitledFirstName], is brought up from his dungeon and escorted to the temple. As the noose is placed around his neck, he looks at you with pleading eyes. Don't do this, [Root.GetFirstName]. There has to be some other way...;;;;;;;;;;;"Âàø áðàò, [From.GetTitledFirstName], âçÿò èç ïîäçåìåëüÿ è ïðèâåäåí â õðàì. Êîãäà ïåòëÿ çàòÿãèâàåòñÿ íà øåå, îí ñìîòðèò íà Âàñ óìîëÿþùèì âçãëÿäîì. ""Íå äåëàé ýòîãî, [Root.GetFirstName]. Äîëæåí áûòü äðóãîé âûõîä...""";;x
