#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTDESC5000;A book without a title was pushed into my hands by a hooded man clad in midnight blue. Something was said, but was lost in the confusion. The book was still there.;;;;;;;;;;;Êî ìíå ïîäîø¸ë ÷åëîâåê â ò¸ìíî-ñèíåé ìàíòèè ñ êàïþøîíîì, è ñóíóë â ðóêó ñòðàííóþ êíèãó. Íà íåé íå áûëî íàçâàíèÿ. ×òî-òî ïðîáóð÷àâ, íåçíàêîìåö ñêðûëñÿ â íî÷è...;;x
EVTDESC5001;The book is gibberish, but also enlightening. But, even if I struggle with some chapters, its mystery still engrosses me. Something is concealed in the book's language and I am determined to find out what.;;;;;;;;;;;Â êíèãå íàïèñàí êàêîé-òî áðåä, íî îí ìåíÿ çàèíòåðåñîâàë. ×åì áîëüøå ÿ ïûòàþñü ðàçîáðàòüñÿ â òåêñòå, òåì áîëüøå ìåíÿ çàâîðàæèâàåò òàéíà ýòîé ðóêîïèñè. ß îáÿçàòåëüíî âûÿñíþ, ÷òî ñêðûâàåò ñòðàííûé ÿçûê êíèãè.;;x
EVTDESC5002;The 'secret' within the book still eluded me after several weeks of intense study, wasted time and wasted ink! The man couldn't be anything but a maniac, filling precious parchment with malarkey and incomprehensible symbols.;;;;;;;;;;;Ïîñëå íåñêîëüêèõ íåäåëü èíòåíñèâíûõ èññëåäîâàíèé, ïîòðà÷åííûõ âïóñòóþ âðåìåíè è ÷åðíèë, ìíå íå óäàëîñü ðàçãàäàòü òàéíó êíèãè. Ñóäÿ ïî âñåìó, àâòîðîì ñåé ðóêîïèñè áûë êàêîé-òî ñóìàñøåäøèé.;;x
EVTDESC5003;It took me several weeks before the mystery of the book revealed itself to me. The gibberish parts were encoded and after many hours trying to decipher the code, I managed to break it and construct a key to make the book easier to read.;;;;;;;;;;;Ïðîøëî íåñêîëüêî íåäåëü, ïðåæäå ÷åì òàéíà êíèãè îòêðûëàñü ìíå. Ïîñëå ìíîãî÷àñîâûõ òðóäîâ ìíå óäàëîñü ðàñøèôðîâàòü ýòîò íåâåäîìûé ÿçûê.;;x
EVTDESC5020;A rather nettlesome neighbor keeps sending me envoys begging for money or demanding tribute. I feel rather confused about his arbitrary ways and I am not sure what I should do.;;;;;;;;;;;Îäèí èç ìîèõ ñîñåäåé ïðîäîëæàåò ïîñûëàòü êî ìíå ñâîèõ ïîñëîâ, òî óìîëÿÿ, òî òðåáóÿ äàòü åìó äåíåã. Åãî ñòðàííîå ïîâåäåíèå ïðèâîäèò ìåíÿ â çàìåøàòåëüñòâî, ÿ íå çíàþ êàê ëó÷øå ïîñòóïèòü.;;x
EVTDESC5021;My nettlesome neighbor has been rather quiet since I sent him his envoys back with their hats nailed to their heads.;;;;;;;;;;;Ìîé ñîñåä â¸ë ñåáÿ äîâîëüíî ñïîêîéíî, õîòÿ ÿ è îòïðàâèë[Root.GetEndA] îáðàòíî åãî ïîñëîâ ñ ïðèáèòûìè ê ãîëîâàì øàïêàìè.;;x
EVTDESC5022;A letter arrived from my nettlesome neighbor not many days after the astonished envoys returned home. He was most grateful and deeply touched by the red roses I sent him.;;;;;;;;;;;×åðåç íåñêîëüêî äíåé ïîñëå òîãî, êàê ÿ îòïðàâèë ïîñëîâ îáðàòíî, ïðèøëî ïèñüìî îò ìîåãî ñîñåäà. Îí áûë î÷åíü áëàãîäàðåí è ãëóáîêî òðîíóò òàêèì ïîäàðêîì.;;x
EVTDESC5023;'Atone for thy sins!'\n\nMy subjects do not like the new impaling punishment and, led by the [Root.Religion.GetPriestTitle]s, show their umbrage by throwing rotten vegetables at me!;;;;;;;;;;;" ""Èñêóïèòå ñâîè ãðåõè!""\n\nÌîèì ïîääàííûì íå íðàâèòñÿ íîâîå ââåä¸ííîå ñâÿùåííèêàìè íàêàçàíèå – ñàæàíèå íà êîë. Îíè âûðàçèëè ñâî¸ íåäîâîëüñòâî, áðîñàÿ â ìåíÿ ãíèëûå îâîùè!";;x
EVTDESC5024;The respect and prestige I got after nailing the hats to the envoys' heads has whetted my appetite. I have sent for a skilled torturer who will teach me more about torture and impalement.;;;;;;;;;;;Ïðèáèâàíèå øàïîê ê ãîëîâàì ïîñëîâ ðàççàäîðèëî ìåíÿ. ß ïîñëàë[Root.GetEndA] çà ïðîôåññèîíàëüíûì ïàëà÷îì, ÷òîáû îí ïîêàçàë ìíå íîâûå ñïîñîáû ïûòîê è êàçíåé.;;x
EVTDESC5025;My garden is the apple of my eye, my pride and joy. I distrust my gardener and would spend every hour of the day in my garden if I could.;;;;;;;;;;;Ìîé ñàä, ìîÿ çåíèöà îêà, ìîÿ ãîðäîñòü è ðàäîñòü. Õî÷åòñÿ ïðîâîäèòü êàê ìîæíî áîëüøå âðåìåíè â ýòîì ìàëåíüêîì ðàþ.;;x
EVTDESC5026;My subjects does not like the new impaling punishment and, led by the imams, show their umbrage by throwing rotten vegetables at me!;;;;;;;;;;;Ìîèì ïîääàííûì íå íðàâèòñÿ íîâîå ââåä¸ííîå èìàìàìè íàêàçàíèå – ñàæàíèå íà êîë. Îíè âûðàçèëè ñâî¸ íåäîâîëüñòâî, áðîñàÿ â ìåíÿ ãíèëûå îâîùè!;;x
EVTDESC5030;My eager courtship of a certain lady has gotten me nowhere, her icy response can cool even the warmest heart. I will not give up, there must be something I can do to win her affection.;;;;;;;;;;;ß ïûòàëñÿ óõàæèâàòü çà îäíîé î÷àðîâàòåëüíîé äàìîé, íî ïîëó÷èë îòêàç, å¸ ëåäÿíîé îòâåò ñìîã áû îõëàäèòü äàæå ñàìîå ãîðÿ÷åå ñåðäöå. Íî ÿ íå áóäó ñäàâàòüñÿ è áóäó ïî-ïðåæíåìó ïûòàòüñÿ çàâîåâàòü å¸ ëþáîâü.;;x
EVTDESC5031;My attempts to make her mine have been to no avail. She is as frosty as the lord of winter himself.;;;;;;;;;;;Ìîè ïîïûòêè çàâîåâàòü å¸ ñåðäöå áûëè áåçðåçóëüòàòíû. Îíà õîëîäíà êàê Ñíåãóðî÷êà.;;x
EVTDESC5032;I struggled with the poem for several days and with a trembling heart, I sent it to her. Her response was warm and lovely, it seemed the ice princess finally has thawed.;;;;;;;;;;;ß ïîñëàë åé ïèñüìî ñî ñòèõîòâîðåíèåì, íàä êîòîðûì ÿ ðàáîòàë íåñêîëüêî äíåé. Å¸ îòâåò áûë ò¸ïëûì è ïðåêðàñíûì, êàçàëîñü, ìîÿ ëåäÿíàÿ ïðèíöåññà îêîí÷àòåëüíî ðàñòàÿëà.;;x
EVTDESC5033;I did not tell my heart's desire about my decision to perform heroic deeds of valor to win her heart but I started seeing her at every tournament, every duel I fought. She started smiling at me and laughed when I defeated my opponents in her name.;;;;;;;;;;;ß íå ãîâîðèë ìîåé ëþáèìîé î òîì, ÷òî áóäó ñîâåðøàòü ãåðîè÷åñêèå ïîäâèãè ÷òîáû çàâîåâàòü å¸ ñåðäöå, íî òåì íå ìåíåå, ÿ íà÷àë çàìå÷àòü å¸ ïðèñóòñòâèå íà êàæäîì òóðíèðå, ãäå ÿ ó÷àñòâîâàë. Îíà íà÷àëà óëûáàòüñÿ ìíå è áûëà î÷åíü ðàäà, êîãäà ÿ ïîñâÿòèë åé ïîáåäó.;;x
EVTDESC5034;The largest, most prestigious tournament will take place in a county not far from here. The small victories I have won to make my special lady fall in love with me seem trivial now and I feel I have to win this so she will love me forever.;;;;;;;;;;;Â ñîñåäíåì îêðóãå áóäåò ïðîõîäèòü î÷åíü êðóïíûé è ïðåñòèæíûé òóðíèð. Ìîè íåäàâíèå ïîáåäû â ìàëåíüêèõ òóðíèðàõ êîòîðûå ÿ îäåðæàë ðàäè ìîåé âîçëþáëåííîé òåïåðü êàæóòñÿ ïóñòÿêîâûìè. Åñëè ÿ ñìîãó ïîáåäèòü è òàì îíà ñòàíåò ìîåé íàâåêè.;;x
EVTDESC5035;For every poem I write and she receives, a bigger piece of her heart belongs to me. I have selected a couple of my and apparently her favorites and given to the monks to have them illustrated and written down properly.;;;;;;;;;;;Ïîñëå êàæäîãî ñòèõîòâîðåíèÿ, ÷òî ÿ ïèøó, å¸ ñåðäöå íà÷èíàåò âñ¸ áîëüøå ïðèíàäëåæàòü ìíå. ß âûáðàë ëó÷øèå èç íàïèñàííûõ ìíîé ïîýì è îòäàë ìîíàõàì, ÷òîáû îíè ñäåëàëè èëëþñòðàöèè è èñïðàâèëè îøèáêè.;;x
EVTDESC5036;The prestigious tournament just ended, with me as the sole winner. I could hardly believe it as the lady of my heart kissed me chastely on my cheek.;;;;;;;;;;;Ïðåñòèæíûé òóðíèð òîëüêî ÷òî çàêîí÷èëñÿ, è ÿ ñòàë ïîáåäèòåëåì. ß áûë ïîðàæ¸í, êîãäà äàìà ìîåãî ñåðäöà öåëîìóäðåííî ïîöåëîâàëà ìåíÿ â ùåêó.;;x
EVTDESC5037;I was mortified and then furious as the monk told me that they had liked my poetry so much they had produced several copies and sold them. The lady of my heart did not seem to care though, she just kissed me sweetly and thanked me but said she already got a copy.;;;;;;;;;;;ß áûë ïîäàâëåí, êîãäà óçíàë, ÷òî ïðîêëÿòîìó ìîíàõó ìîè ñòèõè ïîíðàâèëèñü íàñòîëüêî, ÷òî îí ñäåëàë íåñêîëüêî êîïèé è ïðîäàë èõ. Äàìó ñåðäöà ýòî íå ðàññòðîèëî, îíà íåæíî ìåíÿ ïîöåëîâàëà, ïîáëàãîäàðèëà, íî ñêàçàëà, ÷òî ó íå¸ óæå åñòü êîïèÿ.;;x
EVTDESC5040;My work tasks bore me, conversations with my courtiers bore me, everything bores me! I need something new and exciting in my life.;;;;;;;;;;;Ìîÿ ðàáîòà ìíå óæàñíî íàäîåëà, êàê è áåñêîíå÷íûå ðàçãîâîðû ñ ïðèäâîðíûìè. Ìíå íóæíî ÷òî-òî íîâîå è èíòåðåñíîå.;;x
EVTDESC5041;The hunt was a huge disappointment, no game in sight and my horse threw me off.;;;;;;;;;;;Îõîòà îáåðíóëàñü îãðîìíûì ðàçî÷àðîâàíèåì. Ìàëî òîãî, ÷òî ÿ íå óâèäåë íå îäíîãî çâåðÿ, òàê åù¸ è ëîøàäü ìîÿ îò ìåíÿ óáåæàëà.;;x
EVTDESC5042;We started early, the sun had barely risen above the horizon. There was plenty of prey, the dogs caught many rabbits and I slew one great boar before he killed my horse.;;;;;;;;;;;Ìû íà÷àëè ðàíî, êîãäà ñîëíöå åäâà âèäíåëîñü íàä ãîðèçîíòîì. Äîáû÷à áûëà áîãàòîé: ñîáàêè ïîéìàëè êðîëèêîâ, à ìíå äîñòàëñÿ îãðîìíûé êàáàí. ß åãî ðàíèë[Root.GetEndA], íî îí áûë íàñòîëüêî ñèë¸í, ÷òî óñïåë óáèòü ìîþ ëîøàäü.;;x
EVTDESC5043;The new bird had not been properly trained, it attacked one of the dogs and had to be killed before it released its grip on the poor, wailing hound.;;;;;;;;;;;Íîâàÿ ïòèöà áûëà ïëîõî îáó÷åíà. Îäíà èç ìîèõ ñîáàê íàïàëà íà íå¸ è çàãðûçëà ïðåæäå ÷åì òà çàìåòèëà æåðòâó.;;x
EVTDESC5044;Rabbit after rabbit was caught, killed and brought to me by my new bird.;;;;;;;;;;;Îãðîìíîå êîëè÷åñòâî êðîëèêîâ áûëè ïîéìàíû, óáèòû è äîñòàâëåíû êî ìíå ìîåé íîâîé ïòèöåé.;;x
EVTDESC5045;I feel more relaxed now, I can do my tasks, talk to my courtiers and do other things without feeling too bored. Maybe I should hunt more often?;;;;;;;;;;;Òåïåðü ÿ ÷óâñòâóþ ñåáÿ ñïîêîéíî, âûïîëíåíèå ãîñóäàðñòâåííûõ çàäà÷ è îáùåíèå ñ ïðèäâîðíûìè îòíûíå íå âûçûâàþò ó ìåíÿ ñìåðòíóþ ñêóêó. Ìîæåò ìíå ñòîèò ÷àùå õîäèòü íà îõîòó?;;x
EVTDESC5046;The new bird is almost too perfect. I enjoy every hunt with her, and the cook has trouble finding new recipes for rabbit.;;;;;;;;;;;Íîâûé ñîêîë ñîâåðøåíåí. Îõîòà ñ íèì - èñòèííîå óäîâîëüñòâèå, íî ó ïðèäâîðíîãî ïîâàðà âîçíèêëè ïðîáëåìû ñ ïîèñêîì íîâûõ ðåöåïòîâ áëþä èç êðîëèêà.;;x
EVTDESC5047;We started early, when the sun had barely risen above the horizon. Game was plentiful, no hunter returned without a hare or fowl tied to their saddle.;;;;;;;;;;;Ìû íà÷àëè ðàíî, êîãäà ñîëíöå òîëüêî ïîÿâèëîñü íàä ãîðèçîíòîì. Äè÷è áûëî ìíîãî, è íè îäèí îõîòíèê íå âåðíóëñÿ áåç çàéöà èëè ïòèöû, ïðèâÿçàííûõ ê ñåäëó.;;x
EVTDESC5050;A new bird has arrived in the mews and a new book on the art of writing poetry is in the library.;;;;;;;;;;;Íåäàâíî âî äâîðåö äîñòàâèëè íîâóþ ïòèöó â êëåòêå, à â áèáëèîòåêå ïîÿâèëàñü íîâàÿ êíèãà îá èñêóññòâå ïîýçèè.;;x
EVTDESC5051;This book about poetry is really boring. It is filled with do's and do not's and I just want to throw it out the window.;;;;;;;;;;;Èñêóññòâî ïîýçèè... Íåâåðîÿòíî ñêó÷íàÿ êíèãà! Ïîñëå ïðî÷òåíèÿ íåñêîëüêèõ ñòðàíèö ó ìåíÿ ïîÿâèëîñü æåëàíèå âûêèíóòü å¸ â îêíî.;;x
EVTDESC5052;The poetry book is really inspiring! I can feel creativity bursting through my body.;;;;;;;;;;;Êíèãà î ïîýçèè äåéñòâèòåëüíî âäîõíîâëÿåò! Ïîñëå ïðî÷òåíèÿ ÿ ïîëó÷èë[Root.GetEndA] òàêóþ òâîð÷åñêóþ ïîäçàðÿäêó, ÷òî ãîòîâ[Root.GetEndA] ïèñàòü ñòèõè äåíü è íî÷ü.;;x
EVTDESC5053;The new bird was more aggressive than the ones I'm used to. It killed many rabbits but was unwilling to relinquish its catch - it even attacked me when I tried to pry one away!;;;;;;;;;;;Íîâàÿ ïòèöà áûëà áîëåå àãðåññèâíà, ÷åì òå, ê êîòîðûì ÿ ïðèâûê[Root.GetNoneE]. Îíà ðàçðûâàëà â êëî÷üÿ êðîëèêîâ è äàæå íàïàëà íà ìåíÿ, êîãäà ÿ ïîïûòà[Root.GetLasLsya] çàáðàòü äîáû÷ó.;;x
EVTDESC5055;My modest attempts to write poetry was never meant to be published in any way, but wherever I go, bards and minstrels are reciting or singing my poems.;;;;;;;;;;;Ìîè ñêðîìíûå ïðîáû ïåðà íèêîãäà íå ïóáëèêîâàëèñü, íî êóäà áû ÿ íè ïîø[Root.GetLaYol], âåçäå áàðäû è ìåíåñòðåëè ÷èòàþò ìîè ñòèõè è ïîþò ìîè áàëëàäû.;;x
EVTDESC5060;The church preaches celibacy and my friends try to lure me into hedonism by showing me the pleasures of life. I can't really decide if I want to enjoy life or wait for heaven...;;;;;;;;;;;Öåðêîâü ïðîïîâåäóåò áåçáðà÷èå, íî ìîè äðóçüÿ ïûòàþòñÿ ïðèçâàòü ìåíÿ ê ãåäîíèçìó, ïîêàçûâàÿ ìíå óäîâîëüñòâèÿ îò æèçíè. ß íå ìîãó ðåøèòü, õî÷ó ëè ÿ íàñëàæäàòüñÿ æèçíüþ, èëè ïîäîæäàòü, ïîêà íåáî...;;x
EVTDESC5061;A waste of money, a waste of time but oh so good it felt! The pleasures of life makes everything feel less tiresome and more... delightful!;;;;;;;;;;;Òðàòà äåíåã, òðàòà âðåìåíè, íî êàê æå ýòî çäîðîâî! Âñå ýòè ðàäîñòè æèçíè ìåíÿ íåìíîãî óòîìèëè, íî ÿ äàâíî òàê íå ðàçâëåêàëñÿ.;;x
EVTDESC5062;The first few days felt manageable but then I started notice the other sex and felt envious of those who could indulge in sinful activities.;;;;;;;;;;;Ïåðâûå íåñêîëüêî äíåé ÿ äåðæàë ñåáÿ â ðóêàõ, íî ïîòîì íà÷àë ïîíèìàòü, ÷òî íå ìîãó æèòü áåç ïðåäñòàâèòåëüíèö ïðåêðàñíîãî ïîëà. ß íà÷àë çàâèäîâàòü òåì, êòî ãðåøèò è íèêîãî íå ñïðàøèâàåò.;;x
EVTDESC5063;Just thinking of celibacy makes me shiver but at the same time, something seem amiss in my life. What is this emptiness inside of me?;;;;;;;;;;;Ìûñëü î áåçáðà÷èè áðîñàåò ìåíÿ â äðîæü, â òî æå âðåìÿ ÿ ïîíèìàþ, ÷òî ÷òî-òî íå òàê ñ ìîåé æèçíüþ. ×òî ýòî çà ïóñòîòà âíóòðè ìåíÿ?;;x
EVTDESC5064;The temptations are everywhere! The inviting glances, the luscious bodies and the alluring fragrances...;;;;;;;;;;;Èñêóøåíèÿ ïîâñþäó! Ìàíÿùèå âçãëÿäû, ñî÷íûå òåëà è çàìàí÷èâûå àðîìàòû...;;x
EVTDESC5065;After a long, long, long time it feels as if I could bear to live in complete celibacy for the rest of my life.;;;;;;;;;;;Ïîñëå äîëãèõ, äîëãèõ èñêóøåíèé, ÿ âñ¸ æå ïðèø[Root.GetLaYol] ê óâåðåííîñòè, ÷òî ñìîãó ñìèðèòüñÿ è âûòåðïëþ ñîáëþäåíèå öåëèáàòà âñþ îñòàâøóþñÿ æèçíü.;;x
EVTDESC5066;This lifestyle of utmost pleasure and joyous life suits me perfectly. This can be nothing but heaven.;;;;;;;;;;;Òàêîé ñòèëü æèçíè, ïîëíûé íàñëàæäåíèé è èñêóøåíèé, ïðåêðàñíî ìíå ïîäõîäèò. Âîò îí, ðàé çåìíîé!;;x
